Keywords,Search Location,Job ID,Title,Company,City,Country,Type,Seniority,Posted,Collected Date,Applicants,Employees,Industry,Job URL,Job Description
Data Analyst,European Union,3982322833,"Business Data Analyst Intern
Business Data Analyst Intern",MSD España,Madrid,Spain,On-site,N/A,2024-07-26,2024-08-02,85,1001,Pharmaceutical Manufacturing,https://www.linkedin.com/jobs/search/?currentJobId=3982322833&keywords=Data%20Analyst&location=European%20Union&refresh=true&start=450,"""About the job
Job Description

Join us and be part of something extraordinary!. We are seeking a motivated and detail-oriented Business Data Analyst Intern to join our Data & Analytics team. As an intern, you will have the opportunity to work with our experienced team and gain hands-on experience in data analysis and business intelligence.

Responsibilities

Assist in the development, maintenance and validation of dashboards.
Ensure continuity of current analytics tool. Collaborate with team members to define and refine data requirements for various business projects.
Perform data cleaning, transformation, and visualization tasks to support data-driven decision making.
Assist in the creation of reports and dashboards to communicate key findings to stakeholders.
Support the implementation and optimization of data collection and analysis processes.
Engage with business peers to make sure data tools are understood and used.
Collect feedback to ensure product alignment with business needs.
Stay up-to-date with industry trends and best practices in data analysis and business intelligence.

Qualifications

Currently pursuing a Bachelor's degree in Mathematics, Statistics, Computer Science or a related field.
Strong analytical and problem-solving skills with a keen attention to detail.
Proficiency in data analysis tools such as Excel, SQL, and/or Python.
Familiarity with data visualization tools such as Power BI, or similar.
Knowledge of statistical concepts and techniques.
Excellent written and verbal communication skills. Ability to work independently and collaboratively in a team environment.
Prior experience with data analysis or business intelligence is a plus.

Proficiency in Spanish and in English is required for the position.

Current Employees apply HERE

Current Contingent Workers apply HERE

Search Firm Representatives Please Read Carefully 

Merck & Co., Inc., Rahway, NJ, USA, also known as Merck Sharp & Dohme LLC, Rahway, NJ, USA, does not accept unsolicited assistance from search firms for employment opportunities. All CVs / resumes submitted by search firms to any employee at our company without a valid written search agreement in place for this position will be deemed the sole property of our company. No fee will be paid in the event a candidate is hired by our company as a result of an agency referral where no pre-existing agreement is in place. Where agency agreements are in place, introductions are position specific. Please, no phone calls or emails.

Employee Status 

Intern/Co-op (Fixed Term)

Relocation 

VISA Sponsorship 

Travel Requirements

Flexible Work Arrangements 

Hybrid

Shift 

Valid Driving License 

Hazardous Material(s) 

Job Posting End Date 

08/12/2024

A job posting is effective until 11 59 59PM on the day BEFORE the listed job posting end date. Please ensure you apply to a job posting no later than the day BEFORE the job posting end date. 

Job Posting End Date 08/12/2024

A job posting is effective until 11 59 59PM on the day BEFORE the listed job posting end date. Please ensure you apply to a job posting no later than the day BEFORE the job posting end date.

Requisition ID R305455"""
Data Analyst,European Union,3982947264,"BI Analyst
BI Analyst",NabuMinds,Tallinn,Estonia,On-site,Mid-Senior level,2024-07-26,2024-08-02,26,51,IT Services and IT Consulting,https://www.linkedin.com/jobs/search/?currentJobId=3982947264&keywords=Data%20Analyst&location=European%20Union&refresh=true&start=450,"""About the job
We are looking for a highly experienced BI Analyst to join our Business Intelligence team. The candidate is expected to live and breathe data and must be adept in SQL along with being an expert in data visualization tools such as Tableau or PowerBI.

You’re an all-around BI person. You’re the sort of person to deliver powerful data viz and tell unique stories through data. You’re the person to deliver great recommendations to data modeling and reporting solutions. Most of all, you must have a certain level of attention to detail in spotting data inconsistencies.

You will have an opportunity to:
Work with a range of business verticals in providing state-of-the-art dashboards, ensuring a consistent design and developing a key approach for analytics
Create recommendations for data modeling design for reporting solutions 
Break down implementations in tangible modules
Use your expertise in database concepts and data warehousing
Identify points to improve the ways we deliver solutions to stakeholders

To be successful in this role, you need to have:
Experience working with BI Tools such as PowerBI, Tableau, or other related software
Experience working within the BI domain
Advanced skills in designing, implementing, and optimizing data sources
Experience in Dashboards/Reports performance tuning
Understanding of data representation design
Advanced SQL skills to query complex databases from different transactional systems and data warehouses
Experience deploying secure enterprise self-service reporting services using various data visualization tools
iGaming experience is an advantage

We will show our gratitude by:
Creating an exciting and fun international English-speaking environment
Working in a brand-new office in Tallinn Ülemiste City
Organizing different company and team events
Offering extra sports compensation via Stebby + private health insurance
Creating an opportunity to learn and develop
Offering a competitive salary based on experience and an awesome benefits package

If this seems like a challenge you are looking for, apply, and let's chat!

Sounds great, but what do we do?
We are a growing company focused on using data to benefit e-commerce operations. Our Data Scientists provide decision-making assistance and models to improve operational efficiency and customer experience. The Analytics team to provide insights on specific topics. Our Business Intelligence team makes information accessible. Together with the right technology, we deliver the foundation for highly automated and effective CRM solutions.

Learn more about NabuMinds: https://nabuminds.com

As we strive to achieve our mission, we reaffirm our commitment to Diversity, Equity, and Inclusion (DEI). We are proud to employ people of all backgrounds with the talent, energy, and focus to accelerate our vision and tell our story. Each employee is encouraged to bring their whole self to work, knowing that NabuMinds values individuality as much as we value collaboration."""
Data Analyst,European Union,3987800746,"Junior Power BI Analyst (Remote, Contract)
Junior Power BI Analyst (Remote, Contract)",INFUSE,Warsaw,Poland,Remote,Mid-Senior level,2024-07-30,2024-08-02,100,51,Software Development,https://www.linkedin.com/jobs/search/?currentJobId=3987800746&keywords=Data%20Analyst&location=European%20Union&refresh=true&start=450,"""About the job
We're passionate about creating exceptional gaming experiences for millions of players around the world. We are an international team embracing a remote-working culture and we're thriving to be the best in what we do. Our headquarter is in Gibraltar and together with our teams across Europe, we are building engaging apps and web gaming products.

We are seeking a talented Digital Analyst (CRO) to join our team and drive our data-driven decision-making processes.

Responsibilities:
Guide CRO and product team through the world of data, providing valuable insights and supporting decision-making processes.
Conduct A/B testing and provide actionable insights to enhance player acquisition, engagement and retention.
Ensure the highest level of behavioural data collection, collaborating with analytics developers in tracking implementation, debugging, and issue resolution.
Develop and maintain dashboards, reports, and alerting systems for real-time monitoring of key conversion metrics.
Perform deep-dive analysis to uncover user-behaviour patterns, customer preferences, and market trends. Identify opportunities to enhance the UX and drive product adoption.

Requirements:
Strong analytical and problem-solving skills with exceptional attention to detail.
Critical thinking, proactiveness, high level of responsibility, and reliability.
SQL skills for querying and manipulating databases.
Experience in data analytics and visualization tools.
Good theoretical and practical knowledge of AB testing and statistics around it.
Familiarity with digital analytics platforms, tracking mechanisms and datalayers.

Benefits
Highly competitive salary, based on experience and capabilities
Regular team social events
Summer and winter global gathering
Plus the opportunity to join a fast-growing business where the sky's the limit."""
Data Analyst,European Union,3987800746,"Digital Analyst (CRO)
Digital Analyst (CRO)",Patrianna,European Union (Remote),N/A,On-site,Mid-Senior level,2024-07-30,2024-08-02,100,51,Software Development,https://www.linkedin.com/jobs/search/?currentJobId=3987800746&keywords=Data%20Analyst&location=European%20Union&refresh=true&start=450,"""About the job
We're passionate about creating exceptional gaming experiences for millions of players around the world. We are an international team embracing a remote-working culture and we're thriving to be the best in what we do. Our headquarter is in Gibraltar and together with our teams across Europe, we are building engaging apps and web gaming products.

We are seeking a talented Digital Analyst (CRO) to join our team and drive our data-driven decision-making processes.

Responsibilities:
Guide CRO and product team through the world of data, providing valuable insights and supporting decision-making processes.
Conduct A/B testing and provide actionable insights to enhance player acquisition, engagement and retention.
Ensure the highest level of behavioural data collection, collaborating with analytics developers in tracking implementation, debugging, and issue resolution.
Develop and maintain dashboards, reports, and alerting systems for real-time monitoring of key conversion metrics.
Perform deep-dive analysis to uncover user-behaviour patterns, customer preferences, and market trends. Identify opportunities to enhance the UX and drive product adoption.

Requirements:
Strong analytical and problem-solving skills with exceptional attention to detail.
Critical thinking, proactiveness, high level of responsibility, and reliability.
SQL skills for querying and manipulating databases.
Experience in data analytics and visualization tools.
Good theoretical and practical knowledge of AB testing and statistics around it.
Familiarity with digital analytics platforms, tracking mechanisms and datalayers.

Benefits
Highly competitive salary, based on experience and capabilities
Regular team social events
Summer and winter global gathering
Plus the opportunity to join a fast-growing business where the sky's the limit."""
Data Analyst,European Union,3977807210,"Data Analyst (M/F) - Hybrid (Lisbon)
Data Analyst (M/F) - Hybrid (Lisbon)",Match Profiler,Lisbon,Portugal,Hybrid,Entry level,2024-07-19,2024-08-02,0,51,Software Development,https://www.linkedin.com/jobs/search/?currentJobId=3977807210&keywords=Data%20Analyst&location=European%20Union&refresh=true&start=450,"""About the job
This job is sourced from a job board. Learn More
Match Profiler is an Information Systems consulting firm, working in the national and international market since 1999. We are empowered with multidisciplinary competences and know-how in IT, which allow us to contribute, optimize and move forward with our clients.

Data Analyst (m/f) - Hybrid (Lisbon)Match Profiler is an Information Systems consultant who has been working in the national and international market since 1999. We have multidisciplinary skills and IT know-how that allow us to contribute, optimize and progress with our clients. We are currently recruiting, for integration in our internal team/client, professionals with the following profile: Data Analyst (m/f) – Hybrid (Lisboa)What do you need to have:Hard Skills:

 Bachelor's degree in Computer Science, Statistics, Mathematics, or a related field.
 Relevant certifications in data analysis and visualization are a plus
 Proficiency in SQL, data manipulation, and analysis. Strong expertise in Power BI or other similar reporting and visualization tools
 Ability to analyze data sets, identify trends, and generate actionable insights
 Meticulous attention to detail and a commitment to delivering high-quality, accurate reports and visualizations
 Ability to work effectively in a collaborative team environment, collaborating with cross-functional teams and stakeholdersSoft skills
 Good communication
 Team spirit
 Proactivity
 Time managementWhat we can offer:
 Personalized support from your team
 Your manager will take into consideration your motivations and suggestions
 Victories will be celebrated together
 Your HR and Support Teams will always be available to help
 Constant feedback on your work
 A network of hundreds of partnerships with companies from numerous sectors that offer you exclusive discounts (health, well-being, travel, gastronomy, culture, leisure, training, etc)
 And, of course, many gatherings and social eventsTo respond to this opportunity, send us your CV to the following e-mail address ******

#J-18808-Ljbffr"""
Data Analyst,European Union,3980658853,"Product Data Analyst To Retail Bi & Analytics – Decide & Go Value Stream
Product Data Analyst To Retail Bi & Analytics – Decide & Go Value Stream with verification",H&M,Stockholm,Sweden,On-site,Mid-Senior level,2024-07-26,2024-08-02,100,10001,Retail,https://www.linkedin.com/jobs/search/?currentJobId=3980658853&keywords=Data%20Analyst&location=European%20Union&refresh=true&start=450,"""About the job
Company Description

Sales is a global function within the H&M brand with the mission of growing and engaging our customer base, as well as growing and developing our sales channels. By holding the responsibility for our regions and bringing together expertise from both business and digital & tech perspectives, Sales plays a key role in delivering on our brand plan - to elevate H&M through product, experience, and brand providing aspirational fashion at an unbeatable price.

The mission of the Retail Unit at Sales is to grow and transform the portfolio by building exceptional store experiences – securing high productivity, financial resilience and a strong brand. This is done through holistic retail strategies, fueled by tech innovation and enabled through our global network of teams and partners.

Job Description

The Retail BI & Analytics team is a team gathering data competencies within the newly formed Retail unit including Data Analysts, Data Scientists, Product Data Analysts and Business Intelligence Analysts. The Product Data Analyst works closely together with the product teams, structured as Value Streams, within the Retail Tech department. The role includes supporting the Value Stream in setting KPIs and creating business cases for the products in that product area, as well as conducting data analysis, A/B testing and creating the BI reports needed to evaluate the product performance and guide the Value Stream’s work forward.

As a Product Data Analyst working towards the Decide & Go Value Stream, you will be a key enabler to explore and support data driven product development for the checkout products in store: physical and self-checkout, as well as mobile checkout solutions. You will build BI dashboards and reports to monitor KPIs, perform A/B tests, provide analysis and insights to support your colleagues with data and insight-driven decision making on strategic directions.

In the role you will:

Be a crucial person for your colleagues to understand how our product development impacts the business
Proactively support product development with analytical insights and recommendations which helps to drive innovations and achieve strategic advantage
Perform analysis on large sets of data to extract impactful insights that will inform and guide development efforts within the Value Stream as well as supporting in creating and following up on business cases related to the products within he Value Stream
Support the product teams within the Value Stream with setting KPIs and following up on performance through reporting and A/B testing
Translate business requirements into analytical requirements and design analytics and reporting solutions together with global business stakeholders as well as regions to maximize their impact
Interact and influence the analytical community within H&M to explore and enable new data areas to realize even more business potential


Qualifications

As a person we believe that you are a true role model of H&M values and that you are an ambitious, flexible and communicative team player. Your positive drive and curiosity sees the potential and opportunities in our way of working and wants to understand, test, scale and learn. By having a business and customer-oriented mindset with the motivation to constantly improve, achieve targets and drive agenda forward you are key player in the team. You like taking responsibility, prioritize and enjoy working in a changing environment

Additionally, we see that:

You have an academic degree in a quantitative field, such as engineering, business, economics, finance or math/statistics
You have developed strong analytical skills through relevant work experience with at least three years of experience working as Data Analyst, Product Data Analyst, Data Scientist or similar roles
You are experienced in using programming languages like R or Python for data analysis
You have deep knowledge in how to use tools such as Power BI and SQL and are confident in working with large data sets and extracting data by writing complex queries.
You have experience in A/B testing
You are a clear communicator who can easily translate complex analytical methods to business stakeholders and are comfortable in presenting results of your analyses to different stakeholders
You are a team player and enjoy sharing your knowledge with colleagues


Additional Information

This is a permanent role, based in Stockholm and reporting to Tobias Klingberg, Head of Retail BI & Analytics. If you feel your experience, skills and ambitions are right for this role, please apply with your CV through this job posting. If you have any questions about the role and/or the process, please contact Sarah Assem.

H&M Group is committed to creating a Diverse & Inclusive environment and we are actively looking for qualified candidates irrespective of race, gender, gender identity, sexual orientation, ethnicity, religion, national origin, disability, or age. 

At H&M Group we strive to have a fair and inclusive recruitment process. Why kindly ask you to not attach cover letter in your application as they often contain information that can easily trigger unintentional biases."""
Data Analyst,European Union,3972095013,"Product Data Analyst
Product Data Analyst with verification",Lingokids,Madrid,Spain,On-site,Mid-Senior level,2024-07-12,2024-08-02,100,51,E-Learning Providers,https://www.linkedin.com/jobs/search/?currentJobId=3972095013&keywords=Data%20Analyst&location=European%20Union&refresh=true&start=450,"""About the job
Lingokids' mission is to help 100 million families worldwide raise amazing kids through playlearning™.

Through play and interactive technology, Lingokids delivers premium, modern learning through educational subjects and life skills so kids can thrive as confident, conscious, resilient, lifelong learners — ready for school and today’s ever-changing world.

Are you ready for Playlearning?™

We’re looking for an exceptional Product Data Analyst to join our team who is passionate about analysing data, identifying trends, and making recommendations to improve our growth strategies. As a key member of our team, you will work closely with Product Managers to improve user experience.

Responsibilities
Analyse user and interaction data to identify patterns, trends, and insights related to product usage and growth.
Collaborate with product managers to develop A/B testing strategies, implement tests, and analyse results to optimise product features and user flows.
Create reports and dashboards that track key performance indicators (KPIs) for product and monetisation.
Provide actionable insights and recommendations to stakeholders based on data analysis to drive product improvements and growth strategy adjustments.
Stay up-to-date with industry trends, tools, and practices related to product led growth and monetisation.
Own analytics projects E2E. Define business problems, translate into data approaches for yourself and more junior members of the team, and deliver insight and tools that will drive change.

Desired experience
Bachelor’s degree in Computer Science, Statistics, Business, Marketing or a related field.
Proven experience working in a similar role, focusing on product or monetisation and data analysis in a fast growth business.
You have deep expertise in data focussed tools (e.g., SQL, Python) and techniques, and have a history of delivering impactful projects form from start to finish.
Experience with data analytics tools (e.g., Amplitude, Looker) and A/B testing tools and techniques.
Excellent communication skills, both verbal and written, with the ability to present complex data in a clear and persuasive manner.
Self-starter with the ability to work independently and as part of a team.
Creative problem-solving skills and a passion for innovation.
You’re a bright, high calibre candidate who enjoys working in a warm, fast-paced and collaborative environment.

English is a must. We are a multicultural team, and we are providing a service in English so, we don't care about certificates, but we expect you to be able to communicate fluently.

You should feel equally comfortable communicating in long-form writing. We have become a fully remote company so, we believe that being articulate in both spoken and written long-form asynchronous communication is key to working efficiently together.

Experience working closely with non-technical stakeholders to refine requirements and bring them to life is a must.


Life at Lingokids
🏡 Remote working: you can choose to work remotely from within your country or visit our offices if you live in Madrid.
⚖️ Flexible hours and work-life balance: we care about the results you bring to the team. 9 to 6 and constant commuting is not for us either.
📈 Stock options: joining Lingokids means you can choose to own part of the company.
🌍 Visa sponsorship: if you need a visa to work in the EU, Lingokids will assist you during the visa process, costs included.
📚 Professional growth: up to €2.000 per year for conferences, books, and training.
💬 Language lessons: language learning is what we’re all about! We’ll cover language classes for you to learn Spanish, English or Portuguese.
🩺 Health Insurance: we offer an optional health insurance through Adeslas, featuring competitive rates to ensure your well-being.
🧠 Mental Health Support: we offer you 4 free TherapySide sessions to support your self-awareness and well-being
💳 Flexible compensation: you'll be able to include your monthly expenses in meals and transportations into your payroll (we use Cobee).
🍲 Meal allowances: every month, you will receive a 60€ allowance on your Cobee card for you to spend on the restaurants and food delivery services.
🖥 Home office setup: you'll have a 400€ allowance in your first payroll to set up your home office and a 35€ monthly allowance for remote expenses.
🙌 Feedback culture: feedback is the breakfast of champions, and we take it seriously! We have a real-time and honest feedback culture, and a formal 360º assessment every 6 months.

If you think you don't tick all the boxes, we'd still love to hear from you. Nobody checks every box, and we are looking for someone excited to join the team!"""
Data Analyst,European Union,3965092974,"Junior Power BI Analyst (Remote, Contract)
Junior Power BI Analyst (Remote, Contract)",INFUSE,Bratislava,Slovakia,Remote,Entry level,2024-07-03,2024-08-02,56,1001,Advertising Services,https://www.linkedin.com/jobs/search/?currentJobId=3965092974&keywords=Data%20Analyst&location=European%20Union&refresh=true&start=450,"""About the job
OUR HIRING PROCESS:

We will review your application against our job requirements. We do not employ machine learning technologies during this phase as we believe every human deserves attention from another human. We do not think machines can evaluate your application quite like our seasoned recruiting professionals—every person is unique. We promise to give your candidacy a fair and detailed assessment.
We may then invite you to submit a video interview for the review of the hiring manager. This video interview is often followed by a test or short project that allows us to determine whether you will be a good fit for the team.
At this point, we will invite you to interview with our hiring manager and/or the interview team. Please note: We do not conduct interviews via text message, Telegram, etc. and we never hire anyone into our organization without having met you face-to-face (or via Zoom). You will be invited to come to a live meeting or Zoom, where you will meet our INFUSE team.
From there on, it's decision time! If you are still excited to join INFUSE and we like you as much, we will have a conversation about your offer. We do not make offers without giving you the opportunity to speak with us live. After all, we consider our team members our family, and we want you to feel comfortable and welcomed.

Are you passionate about transforming data into actionable insights? Do you thrive in a dynamic environment where your analytical skills can make a real impact? Join our team as a Junior Power BI Analyst and embark on an exciting journey to drive data-driven decision-making within our organization. In this role, you will have the opportunity to work with cutting-edge BI tools, collaborate with talented professionals, and contribute to innovative projects that shape our business strategy. If you are eager to grow your career in data analytics and possess a keen eye for detail, we invite you to be part of our forward-thinking team. Unleash your potential and help us unlock the power of data!

Responsibilities:

Design dashboards in Microsoft Power BI and build business intelligence reports according to the needs.

Clean and ensure accuracy and integrity of data; review data for inconsistencies or anomalies.

Maintain dashboards to identify reporting issues or gaps and drive timely resolution.

Prepare clear and concise reports.

Development, optimization, and support of existing analytical reports.

Identify opportunities for improvements.

Implement the best practices in collaboration with other team members.

Requirements:

Strong data visualization (experience with Power BI or similar tools) and presentation skills.

Strong data analysis and problem-solving skills.

Excel knowledge (incl. pivot tables, dashboard creation).

Ability to work with large volumes of data; extrapolate conclusions from a variety of data sources, both quantitative and qualitative.

Strong DAX & SQL knowledge, Python will be an advantage.

English proficiency (Upper Intermediate or higher)"""
Data Analyst,European Union,3982864021,"Data Analyst
Data Analyst",Decskill,Lisbon,Portugal,On-site,Associate,2024-07-26,2024-08-02,100,501,IT Services and IT Consulting,https://www.linkedin.com/jobs/search/?currentJobId=3982864021&keywords=Data%20Analyst&location=European%20Union&refresh=true&start=450,"""About the job
Decskill, founded in 2014 as an IT Consulting Company, places paramount importance on its greatest asset: its people. Our main mission is to deliver value through knowledge and talent, and we achieve this by fostering a culture of excellence and investing in the development and well-being of our people. With over 600 dedicated professionals and offices in Lisbon, Porto, Madrid, and Luxembourg, Decskill operates across three core areas:

DECSKILL TALENT: We believe that our people are key to our success. Through Decskill Talent, we empower our team to embrace the digital transformation challenges of our clients. We collaborate with clients to drive innovation, ensuring project success and business growth.
DECSKILL BOOST: Equipping our team with the latest tools and methodologies, we optimize Time-to-Market and deliver innovative solutions exceeding client expectations.
DECSKILL CONNECT: Our team collaborates closely with clients to implement and manage IT infrastructures that generate long-term value.

At Decskill, we believe that by nurturing and empowering our people to confront the challenges of digital transformation, we create value not only for our clients but also for our entire ecosystem, fostering a digital community dedicated to growth and progress.

We are looking for a Data Analyst  for a project based in Lisbon.

Main Responsibilities:
• Identify relevant KPIs to tell the story of what is happening in the business;
• Create automated dashboards with a clear data visualization and perform data validation;
• Implement and maintain data pipelines as inputs for the dashboards;
• Establish data governance by setting standards for the consistent definition and application of metrics;
• Design clever ad-hoc analysis that balance the diverse and specific needs of various business stakeholders and support analytic models to understand customer behaviour;
• Partner with different teams (e.g. Analytics, Marketing, Sales, Operations, etc.) to produce insights as an internal data consultant;
• Identify strategic opportunities, areas of improvement, best practices and champion improvements in our capability;
• Deliver on time and accurately.

Requirements:
• Professional with a minimum of 2 years of experience in data analysis (mandatory);
• Graduate of a Bachelor of Science program or a higher level post-secondary educational program in Computer Science, Math, Engineering, Statistics, Operation Research, or quantitative disciplines;
• Proficiency in SQL, PL/SQL and Excel;
• Proficiency in Python and in data pipelines would be a plus;
• Strategically-minded yet detail-oriented;
• Excellent interpersonal communication and presentation skills;
• Experienced in leveraging data and analytics to solve real-world problems and create new solutions;
• An individual that can change directions quickly to respond to new information and changing circumstances;
• Experienced with Business Intelligence and data visualization tools (ex.: Power BI)
• Fluent in Portuguese and English (Desirable);
• Availability for hybrid work.

If you’re interested in this job please send your CV in English to ana.carvalho@decskill.com with reference “AC / Data Analyst”

Decskill is committed to equality and non-discrimination with all our talents. We recruit and promote talent, based on diversity and inclusion, regardless of age, gender, ethnicity, race, nationality or any other form of discrimination incompatible with the dignity of the human being"""
Data Analyst,European Union,3955990739,"Business Data Analyst
Business Data Analyst",SwissBorg,Porto,Portugal,On-site,Associate,2024-07-03,2024-08-02,100,201,Financial Services,https://www.linkedin.com/jobs/search/?currentJobId=3955990739&keywords=Data%20Analyst&location=European%20Union&refresh=true&start=475,"""About the job
At SwissBorg, our mission is to build a spectrum of investment experiences that help people redefine wealth. Our app has over 790,000+ verified users, offering the best price and liquidity across 16 fiat currencies to buy 90+ cryptocurrencies. Users can earn yield, diversify their portfolios with our themed crypto bundles, and gain access to exclusive alpha investment opportunities. Our community is rapidly expanding, with more than $1.4 billion in assets held in the app and over 51,000 premium users.

Join us in shaping the future of finance, pushing the boundaries of what's possible, and transforming the way people manage their wealth. Whether you’re in Austria or Taiwan, and whether your portfolio is worth one dollar or a million, SwissBorg provides the best tools to learn about digital currencies and manage your wealth effectively.

Join the team to help revolutionise the world together!

We are seeking a talented and driven Business Data Analyst to join our dynamic team and play a crucial role in shaping our business strategies and driving growth.

As a Business Data Analyst, you will be at the forefront of decision-making, unlocking valuable insights from data and transforming them into actionable recommendations. If you are passionate about data-driven decision-making, problem-solving, and thrive in a collaborative environment, we want to hear from you!

What you might be doing:


Identify Business Opportunities: Take the lead in exploring new business opportunities for our products and services. Utilise your analytical skills to generate hypotheses and assess the potential benefits of each opportunity, providing valuable insights and driving strategic decisions
App User Activity Analysis: Dive deep into user activity within our app to uncover meaningful patterns, correlations, or bottlenecks. Your keen eye for detail will be essential in identifying areas for improvement and optimising user experiences
Data-Driven Insights: Leverage various data analysis techniques to transform raw data into actionable insights. Your ability to draw meaningful conclusions will be instrumental in guiding the company towards growth and success
Collaboration and Implementation: Work closely with cross-functional teams to implement and measure the impact of the most promising opportunities. Your role as a liaison between the data team and business squads will be essential in ensuring seamless communication and execution
Data Ambassador: Be the primary point of contact and ambassador for the data team within specific business squads. Your expertise will play a crucial role in aligning data-related objectives with overall business goals
Continuous Learning: Exhibit a hunger for knowledge and continuously strive to ask relevant and insightful questions. Embrace new tools and methodologies to enhance data analysis processes




What you might bring:


Proven experience as a Data Analyst or similar role, with a track record of delivering data-driven insights to influence business decisions
Excellent communication and presentation abilities to convey data insights in a clear and understandable manner
Proficiency in SQL 
Experience with data analysis in Python (numpy, pandas, matplotlib) 
Experience with statistics (A/B testing, confidence intervals, hypothesis testing) is a plus
Ability to collect, organise, and analyse large amounts of information with accuracy and attention to detail. 
Independent and proactive, have the ability to multi-task and work effectively in a fast-paced, cross-functional environment




Why you should apply: 


 Freedom to build the company of your dreams
 Learn with (super cool) experts in finance, engineering, AI, psychology and business
 BORG bonus based on our meritocratic system
 Flexible working hours
 25 working days of vacation + local holidays
 We'll provide you with a MacBook and a cutting edge tech stack to help you do your best work
 Annual company and team retreats - We'd love to see you at the next one!
 Continuous learning and development opportunities




If our job description speaks to you, but you don’t feel like you meet 100% of the requirements, apply anyway! You may have skills we didn’t even know we needed.

At SwissBorg, we embrace diversity. We strongly believe that getting the best outcome requires different perspectives and backgrounds. We’re committed to openness, curiosity and creating an inclusive culture because we know that diverse teams build better products and generate better ideas. We strongly encourage applications from everyone!

Familiarising yourself with our product is crucial for anyone looking to join our team. Please make sure to test the app, explore our blog for the latest developments, and follow our Careers Page, LinkedIn, and X for regular company updates!"""
Data Analyst,European Union,3814527606,"Junior Data Analyst
Junior Data Analyst",PIPECARE Group,Warsaw,Poland,On-site,Entry level,2024-02-04,2024-08-02,100,201,Oil and Gas,https://www.linkedin.com/jobs/search/?currentJobId=3814527606&keywords=Data%20Analyst&location=European%20Union&refresh=true&start=475,"""About the job
PIPECARE POLAND is currently looking for Junior Data Analyst to join our office in Warsaw.

By providing technology and service focused solutions to the international arena of the oil and gas industry, the PipeCare Group of companies has been helping our customers ensure the integrity of their pipeline and facility assets for over 20 years. Due to our global focus and international growth, Pipecare is seeking experienced Junior Data Analyst to support our continued growth in Europe.

The general role for the Junior Data Analyst includes assisting the DA department to identify the obstructions in the pipeline in dedicated software. The responsibility of the Junior Data Analyst is to ensure that all DA tasks and DA projects related to his/her local subsidiary are executed according to the plan, corporate standards and policy approved by the Corporate Office.

Key Responsibilities & Authorities

 Checking the data quality of ILI runs
 UT Data Analysis
 Reviewing the software inter phase
 Reviewing software user manuals
 Preparing/Reviewing DAD quality documentation
 To ensure accurate tool sensitivity values are provided to TM in Tool Checklist
 To prepare a specific Run assessment report
 To identify obstructions in the pipeline; to produce technically valid Preliminary / Final report (if applicable)
 To inform HO-DAD about the results and/or to implement the results into the reports
 To ensure that the coordinates are synchronized with the data
 To alert the R&D regarding the software problems
 To update the documentation
 To produce updated standard quality procedures
 To alert the DA Team Leader / DA Manager regarding the software problems
 Execute all other tasks as requested by DA Team Leader or DA Manager and/or Executive Team within the assigned job role

Accountability

 Assisting Data Analysts to identify the obstructions in the pipeline
 Ensure that all tasks and projects related to his/her local subsidiary are executed according to the plan, corporate standards and policy approved by the Corporate Office

Skills/Experience Required

 High school diploma or higher (preferred but not limited to from petrochemical background; pipeline integrity; GIS field, etc.)
 Process analysis, requirement / functional specification development experience
 Quality assurance of databases, reporting experience
 Experience of working on large, complex and multiple databases
 Proficient in using analytical tools and instruments for instance Excel, Microsoft Access, Minitab and SPSS
 High ability to work with numbers
 Strong written and verbal communication skills
 Analytical mind which is able to process information logically
 Professional level of English language

Equal Opportunity Employer: We are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity or expression, pregnancy, age, national origin, disability status, genetic information, protected veteran status, or any other characteristic protected by law.

Powered by JazzHR

NdYUPLEEgn"""
Data Analyst,European Union,3887477083,"QHSE Data Analyst Intern (m/f/d)
QHSE Data Analyst Intern (m/f/d)",Nordex Group,Pamplona,Spain,On-site,Internship,2024-05-04,2024-08-02,0,10001,Renewable Energy Equipment Manufacturing,https://www.linkedin.com/jobs/search/?currentJobId=3887477083&keywords=Data%20Analyst&location=European%20Union&refresh=true&start=475,"""About the job
MISSION: data analysis support to the Global SVP of QHSE

Tasks

Creation/generation of database models, statistics and data analysis.
Drawing conclusions and reporting on the data obtained.
Making presentations of the analysed data in computer programmes. Drawing clear and concise ideas that are easy to interpret and visualise. Making graphs, tables...
Finding information on different platforms to subsequently analyse and extrapolate it.

Your Profile

Having finished a degree in Engineering, IT or similar studies in the last three years ago.
High English Level
Willingness to do an Internship.
Interest in Data Analyst.
Knowledge in the Office Programs. Excel and Power Point as a priority
The use of PowerBI is valued."""
